OSEBuildingID,PrimaryPropertyType,PropertyName,Address,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,BuildingAge,parking_area_prcnt,largest_property_GFA_prcnt,PropertyGFATotal_log,PropertyGFABuilding(s)_log,LargestPropertyUseTypeGFA_log,TotalGHGEmissions_log,SiteEnergyUse(kBtu)_log
430,Small- and Mid-Sized Office,The Marshall Building,2013 4th Avenue,98121,1977201245,7,downtown,47.61304,-122.34059,1.0,4.0,52800,0,52800,Office,38880.0,Restaurant,12960.0,,,,83.0,46.90000153,48.20000076,123.0999985,123.6999969,2429021.0,2500323.75,0.0,1831932.0,597088.0,False,,Compliant,,44.48,0.84,98,0.0,0.7363636363636363,10.874266469694353,10.874266469694353,10.568235258574376,3.7950396499423267,14.702998853480079
432,Mixed Use Property,Securities Building Campus,1904 Third Avenue,98101,1977201315,7,downtown,47.61229,-122.33903,3.0,10.0,258497,0,258497,Parking,155000.0,Office,145594.0,Retail Store,103200.0,,58.82608695652174,77.30000305,80.09999847,214.6000061,218.0,20779796.0,21536130.0,3902781.25,16877013.0,0.0,False,,Compliant,,418.9,1.62,110,0.0,0.5996201116453963,12.462639367447418,12.462639367447418,11.951180395901384,6.037632227952989,16.84949172645531
433,Retail Store,(71367A) SEATTLE Macy's,300 PINE STREET,98181,1977201320,7,downtown,47.61098,-122.33815,1.0,8.0,861702,0,861702,Retail Store,509342.0,Other,380639.0,,,,67.77333333333333,19.89999962,19.89999962,56.0,56.0,17666646.0,17666646.0,2927935.25,14736955.0,1753.0,False,,Compliant,,328.83,0.38,94,0.0,0.5910883344822224,13.66666478221855,13.66666478221855,13.140874975602534,5.795540899895742,16.68718901303628
434,Other,Benaroya Research Institute at Virginia Mason,1201 9th Ave,98101,1978200010,7,east,47.61,-122.32922,1.0,5.0,206950,97400,109550,Other,206950.0,,,,,,62.36363636363637,93.19999695,92.30000305,277.5,272.7000122,19295226.0,19105426.0,1631750.25,17663475.0,0.0,False,,Compliant,,249.09,1.2,24,0.470645083353467,1.8890917389319946,12.240232497176878,11.604136345023612,12.240232497176878,5.517814276942049,16.775368265764246
436,Other,VM Seattle Hospital & Medical Center - Health Resources Building,909 University Street,98101,1978200280,3,east,47.61048,-122.32837,1.0,9.0,46710,0,46710,Other,46710.0,,,,,,62.36363636363637,89.30000305,95.09999847,220.3000031,229.6000061,4169431.5,4439795.5,1447314.625,2722116.0,0.0,False,,Compliant,,130.69,2.8,35,0.0,1.0,10.751713553496154,10.751713553496154,10.751713553496154,4.872828106608945,15.243290253545826
437,Medical Office,VM Seattle Hospital & Medical Center - Lindeman Pavilion,901 University Street,98101,1978200280,3,east,47.61048,-122.32837,1.0,3.0,266000,104000,162000,Medical Office,162000.0,Parking,104000.0,,,,65.0,85.90000153,86.5,244.1999969,244.8000031,13911761.0,14009703.0,476741.8125,11902958.0,1532059.0,False,,Compliant,,201.15,0.76,78,0.39097744360902253,1.0,12.491251587763836,11.99535161421452,11.99535161421452,5.304050898395797,16.448245155455233
438,Medical Office,1101 Madison Tower,1101 Madison,98104,1978200625,3,east,47.60921,-122.32425,1.0,14.0,690158,407795,282363,Medical Office,270384.0,Parking,270383.0,,,2012201020072006,58.0,78.19999695,78.19999695,245.6999969,245.6999969,21156670.0,21156670.0,0.0,21156669.0,0.0,False,,Compliant,,147.49,0.21,31,0.5908719452647075,0.9575758863590484,13.444675835867509,12.550948756187347,12.507598449802606,4.993760376871411,16.86746578016928
439,Mixed Use Property,Fisher Plaza - East Building,140 4th Ave N,98109,1991200150,7,lake union,47.61915,-122.34857,1.0,6.0,378443,177660,200783,Parking,164332.0,Office,108781.0,Data Center,54184.0,,100.0,283.7000122,283.7000122,874.0999756,874.0999756,55073120.0,55073120.0,0.0,53506520.0,1566594.0,False,,Compliant,,456.22,1.21,22,0.46944982467637136,0.8184557457553677,12.843820746067374,12.209980001861155,12.009644050733538,6.122975149310193,17.824172314799974
440,Mixed Use Property,Fisher Plaza - West Building,100 4th Ave N,98109,1991200170,7,lake union,47.61915,-122.34857,1.0,6.0,213834,104922,108912,Parking,104922.0,Data Center,54385.0,Office,37721.0,,100.0,707.2999878,707.2999878,2217.800049,2217.800049,75073888.0,75073888.0,0.0,74917352.0,156525.0,False,,Compliant,,530.59,2.48,22,0.4906703330620949,0.9633649184662847,12.272955292057766,11.598295495687733,11.560972495941714,6.273989594937273,18.13398335986916
443,Large Office,Elliott Bay Office Park,300 Elliott Avenue West,98119,1992200170,7,magnolia / queen anne,47.62177,-122.36158,1.0,5.0,275734,38452,237282,Office,228504.0,Parking,47404.0,,,,77.0,71.69999695,71.69999695,225.0,225.0,16373232.0,16373232.0,0.0,16373229.0,0.0,False,,Compliant,,114.14,0.41,42,0.1394532411672119,0.9630060434419804,12.52719191186024,12.377004586196655,12.339308994633637,4.737425765108562,16.611158364190818
444,Warehouse,FedEX van Terminal,651 S Alaska St,98104,2024049016,2,greater duwamish,47.56064,-122.32522,1.0,1.0,123061,0,123061,Non-Refrigerated Warehouse,123061.0,,,,,,59.0,16.20000076,16.20000076,50.70000076,50.70000076,1987934.625,1987934.625,0.0,1987934.0,0.0,False,,Compliant,,13.86,0.11,22,0.0,1.0,11.720435446378806,11.720435446378806,11.720435446378806,2.6290069937617573,14.502606780849087
446,Warehouse,Washington State Ferries Building,6000 6th Ave S,98108,2024049060,2,greater duwamish,47.54868,-122.3255,1.0,1.0,59090,0,59090,Distribution Center,40272.0,Office,18818.0,,,,45.0,46.59999847,53.40000153,71.40000153,78.90000153,2756214.75,3153949.5,0.0,634386.0,2121829.0,False,,Compliant,,117.11,1.98,60,0.0,0.6815366390252158,10.98681698433972,10.98681698433972,10.603411717375097,4.763113664054046,14.829368828979865
447,Warehouse,NWCP-SEA Sylv Bldg,750 S Michigan St,98108,2024049061,2,greater duwamish,47.5471,-122.32406,1.0,1.0,106000,0,106000,Non-Refrigerated Warehouse,106001.0,,,,,,93.0,7.199999809,7.199999809,22.60000038,22.60000038,763364.5,763364.5,0.0,763364.0,0.0,False,,Compliant,,5.32,0.05,60,0.0,1.000009433962264,11.571194373094205,11.571194373094205,11.571203807011969,1.6714733033535532,13.545490915723127
449,Large Office,1551 Eastlake,1551 Eastlake Ave E,98102,2107700210,4,lake union,47.63349,-122.32634,1.0,3.0,158600,38400,120200,Office,125779.0,Parking,32821.0,Laboratory,20000.0,,19.0,125.5999985,126.6999969,360.3999939,361.6000061,18309150.0,18471858.0,0.0,15941028.0,2368120.0,False,,Compliant,,236.9,1.49,61,0.2421185372005044,1.0464143094841931,11.974140588182884,11.696912301083245,11.74228167767632,5.46763811116474,16.7229114928533
451,Warehouse,Frye Distribution Center,660 S. Othello St.,98108,2136200695,2,greater duwamish,47.53764,-122.3232,1.0,1.0,119661,0,119661,Distribution Center,118733.0,,,,,,97.0,6.5,6.5,20.5,20.5,775729.1875,775864.1875,0.0,774965.0,764.0,False,,Compliant,,5.44,0.05,63,0.0,0.9922447581083227,11.692418023920636,11.692418023920636,11.684632553754081,1.6937790608678513,13.561558753075444
452,Large Office,1144 Eastlake Building,1144 Eastlake Ave East,98109,2163901080,3,lake union,47.62958,-122.32826,1.0,7.0,139200,44728,94472,Office,82098.0,,,,,,81.0,52.90000153,52.90000153,166.1000061,166.1000061,4342597.0,4342597.0,0.0,4342597.0,0.0,False,,Compliant,,30.27,0.22,22,0.32132183908045975,0.8690193919891608,11.843667026882457,11.456058773281118,11.315668934607865,3.410157123033627,15.283983114211193
453,Small- and Mid-Sized Office,701 Dexter,701 Dexter Avenue North,98119,2249000245,7,magnolia / queen anne,47.62566,-122.34287,1.0,6.0,95721,33921,61800,Office,95721.0,Parking,31746.0,,,,95.0,32.0,33.0,100.5,103.5,3063504.5,3155171.75,0.0,3063504.0,0.0,False,,Compliant,,21.36,0.22,39,0.3543736484157082,1.5488834951456312,11.469192989105222,11.031658643445782,11.469192989105222,3.061520014091994,14.93507008005488
456,Large Office,1100 Dexter-RREEF SeaDPD ID 456,1100 Dexter Avenue North,98109,2249500490,7,magnolia / queen anne,47.62929,-122.34194,2.0,5.0,213283,115228,98055,Office,105563.0,Parking,0.0,,,20112009,83.0,53.59999847,53.59999847,168.3999939,168.3999939,5661689.5,5661689.5,0.0,5661689.0,0.0,False,,Compliant,,39.47,0.19,27,0.5402587172911109,1.076569272347152,12.270375201330115,11.49328382471494,11.56706321006943,3.675540889674756,15.549232903870847
457,Large Office,1441 N. 34th Street,1441 N 34TH ST,98103,2264501110,4,lake union,47.64776,-122.33924,1.0,3.0,103697,47656,56041,Office,63199.0,,,,,,7.0,179.1000061,184.6999969,350.2999878,356.1000061,11319836.0,11672252.0,0.0,4904243.0,6415592.0,False,,Compliant,,374.92,3.62,22,0.4595697078989749,1.1277279134919078,11.54922846419452,10.933838844688593,11.054043757224957,5.9267126698782855,16.242067143001854
458,Small- and Mid-Sized Office,Northgate Exec Center B,155 NE 100th Street,98125,2434900010,5,north,47.70105,-122.32659,1.0,5.0,74880,0,74880,Office,71751.0,Parking,0.0,,,,56.0,71.59999847,77.09999847,224.6999969,242.1000061,5134607.5,5531460.0,0.0,5134607.0,0.0,False,,Compliant,,35.8,0.48,49,0.0,0.958213141025641,11.223642111151474,11.223642111151474,11.180957070806974,3.5779478934066544,15.451513962201393
459,Small- and Mid-Sized Office,Northgate Exec Center C,9725 3rd Avenue,98115,2434900020,5,north,47.69999,-122.32663,1.0,6.0,88774,0,88774,Office,85339.0,Parking,0.0,,,,53.0,70.59999847,74.40000153,221.8000031,233.8000031,6029121.5,6353294.0,0.0,6029121.0,0.0,False,,Compliant,,42.03,0.47,44,0.0,0.9613062383130195,11.393849093315291,11.393849093315291,11.354386838838792,3.7383836490170252,15.612111869864268
460,Large Office,Northgate Plaza,9709 3rd Ave NE,98115,2434900030,5,north,47.69917,-122.3268,1.0,5.0,122250,0,122250,Office,91281.0,Adult Education,30177.0,Bank Branch,5931.0,2009,93.0,43.5,43.5,136.3999939,136.3999939,5535626.0,5535626.0,0.0,5535625.0,0.0,False,,Compliant,,38.59,0.32,40,0.0,0.7466748466257669,11.713823407337118,11.713823407337118,11.421697939778314,3.6529931755495273,15.526715216194043
461,Small- and Mid-Sized Office,Northgate Office Building,9750 3rd Ave NE,98115,2434900100,5,north,47.70063,-122.32487,1.0,4.0,53730,0,53730,Office,53730.0,Parking,0.0,,,,20.0,88.30000305,88.30000305,277.2000122,277.2000122,4742869.0,4742869.0,0.0,4742869.0,0.0,False,,Compliant,,33.06,0.62,44,0.0,1.0,10.891726783722866,10.891726783722866,10.891726783722866,3.498324092392878,15.372152784828279
462,Small- and Mid-Sized Office,Delridge Building,4045 Delridge Way,98101,2444600005,1,delridge,47.5671,-122.36416,1.0,3.0,55593,0,55593,Office,55593.0,,,,,,55.0,76.0,79.40000153,186.6999969,190.1999969,4224872.5,4414587.0,0.0,2842549.0,1382323.0,False,,Compliant,,93.23,1.68,63,0.0,1.0,10.925812573032118,10.925812573032118,10.925812573032118,4.535069558308602,15.256499640803268
463,Large Office,425 Pontius,425 Pontius Ave N,98109,2467400315,7,lake union,47.62269,-122.33224,1.0,4.0,134056,60960,73096,Office,72066.0,Parking,59137.0,,,,54.0,65.19999695,68.0,204.6000061,213.5,4695139.0,4899096.0,0.0,4695138.0,0.0,False,,Compliant,,32.73,0.24,41,0.45473533448708003,0.9859089416657546,11.80601290208056,11.199528924678457,11.185337644782546,3.4882920885130893,15.362038276150043
464,Retail Store,Costco #0001 Seattle,4401 4th Ave South,98199,2617650020,2,greater duwamish,47.5653,-122.33076,1.0,1.0,158415,0,158415,Retail Store,158415.0,,,,,,25.0,141.3999939,147.0,358.6000061,364.5,22394416.0,23293664.0,0.0,15927634.0,6466780.0,False,,Compliant,,454.49,2.87,18,0.0,1.0,11.972973450848684,11.972973450848684,11.972973450848684,6.119175911175262,16.924322200034133
465,Large Office,1000 Denny Building,1000 Denny Way,98109,2693100010,7,lake union,47.61907,-122.33651,1.0,8.0,287819,0,287819,Office,155985.0,Data Center,88350.0,Other,15630.0,,77.20754716981132,176.0,174.6000061,550.7000122,545.9000244,48406556.0,48037000.0,0.0,48155040.0,251511.0,False,,Compliant,,349.07,1.21,94,0.0,0.5419551871141238,12.57008708932441,12.57008708932441,11.957515127762443,5.855272475156242,17.695145817059178
466,Other,VM Seattle Hospital & Medical Center - Buck Pavilion,1100 9th Avenue,98101,1979200225,3,east,47.60953,-122.32793,1.0,8.0,158738,0,158738,Other,158738.0,,,,,,62.36363636363637,389.1000061,385.6000061,1026.599976,1001.0,61762380.0,61214744.0,5650343.5,46528618.0,9571816.0,False,,Compliant,,1268.87,7.99,48,0.0,1.0,11.975010323346647,11.975010323346647,11.975010323346647,7.145882019598358,17.938804999207722
492,Small- and Mid-Sized Office,Queen Anne Plaza,201 Queen Anne Ave N,98109,1989201010,7,magnolia / queen anne,47.62003,-122.35706,1.0,4.0,86995,28800,58195,Office,58195.0,Parking,28800.0,,,,81.0,51.40000153,51.90000153,161.3999939,162.8000031,2991674.75,3018140.75,0.0,2991674.0,0.0,False,,Compliant,,20.86,0.24,38,0.33105350882234613,1.0,11.373605924720817,10.971554719376076,10.971554719376076,3.0378334495726262,14.911343905616718
467,Retail Store,70100608-Ballard,915 NW 45th Street,98107,1982202070,6,ballard,47.66057,-122.36857,1.0,1.0,164437,0,164437,Retail Store,102653.0,Supermarket/Grocery Store,74102.0,Parking,0.0,,62.0,104.0,107.6999969,276.0,278.0,18390344.0,19031574.0,0.0,14099499.0,4290843.0,False,,Compliant,,326.18,1.98,24,0.0,0.6242694770641644,12.01028279710908,12.01028279710908,11.539109647543647,5.787449376228771,16.727336302223932
468,Large Office,Interurban Exchange II - SEDO,535 Terry Ave. North,98109,1983200150,7,lake union,47.62402,-122.33755,1.0,5.0,184482,66234,118248,Office,118016.0,Parking,66234.0,Other,1595.0,,95.0,47.40000153,49.09999847,148.5,153.6000061,5671256.0,5869476.5,0.0,5651060.0,20195.0,False,,Compliant,,40.47,0.22,14,0.35902689693303413,0.9980380217847237,12.125307176727727,11.680539392891909,11.67857548747621,3.7005609588877744,15.550921167927571
469,Medical Office,Rosen Building - SEDO,960 Republican St.,98109,1983200160,7,lake union,47.62348,-122.33743,1.0,3.0,55200,0,55200,Other,54880.0,Data Center,320.0,,,,44.48936170212766,210.0,218.6999969,504.5,509.0,11594121.0,12072969.0,0.0,7500378.0,4093742.0,False,,Compliant,,269.71,4.89,95,0.0,0.9942028985507246,10.918718232265187,10.918718232265187,10.912904262399767,5.597347307693379,16.266008717259993
470,Medical Office,401 Terry (ID470),401 TERRY AVE N,98109,1983200200,7,lake union,47.62254,-122.33753,1.0,4.0,241159,111793,129366,Other,176171.0,,,,,,44.48936170212766,191.3999939,197.1999969,442.7999878,449.0,33713876.0,34746128.0,0.0,20388923.0,13324952.0,False,,Compliant,,849.83,3.52,20,0.4635655314543517,1.3618029466784163,12.393211745970097,11.770400875364608,12.079210393240434,6.745036329481695,17.333420061318357
471,Large Office,428 Westlake,428 Westlake Avenue N.,98109,1983200245,7,lake union,47.62286,-122.33804,1.0,6.0,139282,52582,86700,Office,79384.0,Parking,52582.0,Financial Office,3027.0,,96.0,37.29999924,37.29999924,117.3000031,117.3000031,3238216.0,3238216.0,0.0,3238216.0,0.0,False,,Compliant,,22.57,0.16,19,0.37752186212145145,0.9156170703575548,11.844255933902442,11.370209162768633,11.282052115594077,3.1166215908294443,14.990533118839197
473,Large Office,City Place II - SEDO,500 Boren Ave. N.,98109,1983200585,7,lake union,47.62383,-122.3356,1.0,5.0,271071,98700,172371,Office,168132.0,Parking,96918.0,Medical Office,16862.0,,96.0,42.40000153,43.0,131.5,133.3000031,7851334.5,7960023.0,0.0,7695280.0,156054.0,False,,Compliant,,61.93,0.23,14,0.3641112476067156,0.9754076961901944,12.51013605816769,12.057404409605184,12.032504664159232,4.1260047149499695,15.876194075310229
474,Warehouse,08185-Lake Union,700 Fairview Ave N,98109,1984200035,3,lake union,47.62572,-122.33389,1.0,5.0,127800,0,127800,Non-Refrigerated Warehouse,127800.0,,,,,,56.0,21.70000076,22.0,64.40000153,64.69999695,2767491.0,2811924.5,0.0,2545590.0,221900.0,False,,Compliant,,29.53,0.23,109,0.0,1.0,11.758221820925572,11.758221820925572,11.758221820925572,3.3854066957558313,14.83345169152712
475,Large Office,Arnold Building,1100 Fairview Ave No.,98109,1984200135,3,lake union,47.62855,-122.33035,1.0,5.0,560516,206597,353919,Office,372503.0,Parking,189133.0,,,,71.0,80.80000305,81.59999847,202.1999969,200.6000061,30083496.0,30401640.0,0.0,20922584.0,9160910.0,False,,Compliant,,632.4,1.13,21,0.36858359083416,1.0525091899558938,13.236613067028047,12.776823352374773,12.828000370460595,6.449522105335317,17.219487273696753
476,Large Office,Yale,823 Yale Ave N.,98109,1984200185,3,lake union,47.62621,-122.33128,1.0,6.0,226592,95000,131592,Office,131592.0,Parking,83178.0,,,,49.0,90.90000153,89.80000305,281.6000061,278.0,11963428.0,11812678.0,0.0,11719809.0,243618.0,False,,Compliant,,94.64,0.42,22,0.41925575483688743,1.0,12.3309063224515,11.787461505751994,11.787461505751994,4.550080219670131,16.29736488749208
477,Other,Weintraub/Hutchinson/Thomas,1100 Fairview Ave N,98109,1984200455,3,lake union,47.62855,-122.33035,1.0,5.0,535947,0,535947,Other,535947.0,Parking,103983.0,,,,62.36363636363637,245.1000061,255.8000031,509.3999939,515.5999756,131373880.0,137106112.0,0.0,64627449.0,66746425.0,False,,Compliant,,3995.45,7.45,26,0.0,1.0,13.191790554566916,13.191790554566916,13.191790554566916,8.292911492657877,18.693557861910968
480,Mixed Use Property,307 Westlake - SEDO,307 Westlake Ave. N.,98109,1986200135,7,lake union,47.62121,-122.33885,1.0,5.0,159700,50654,109046,Other,72407.0,Parking,49314.0,Office,37406.0,,58.82608695652174,270.3999939,275.1000061,650.5999756,655.5,31371618.0,31915486.0,0.0,20355803.0,11015812.0,False,,Compliant,,726.96,4.55,20,0.3171822166562304,0.6640041817214754,11.981052334203104,11.599525090535208,11.19005825878298,6.588871455387092,17.261414156777473
481,Large Office,Westlake Terry - East SEDO,321 Terry Ave. N.,98109,1986200185,7,lake union,47.62137,-122.33744,1.0,4.0,209816,73673,136143,Office,113803.0,Parking,79091.0,Fitness Center/Health Club/Gym,15803.0,201620152014201320092008,97.0,51.0,51.0,135.1999969,135.1999969,6917478.5,6917478.5,0.0,5303806.0,1613672.0,False,,Compliant,,122.68,0.58,17,0.35113146757158653,0.8359078322058424,12.253986235144172,11.821461082898418,11.64222416236556,4.809579339246051,15.749561882579117
482,Large Office,Westlake Terry - West SEDO,320 Westlake Ave. N.,98109,1986200215,7,lake union,47.62131,-122.33814,1.0,6.0,303103,109905,193198,Office,178628.0,Parking,99368.0,Bank Branch,6015.0,201620152014201320112009,97.0,40.70000076,40.90000153,123.6999969,123.9000015,7519466.5,7554767.0,0.0,7147457.0,372009.0,False,,Compliant,,69.59,0.23,17,0.36259951237698074,0.9245851406329259,12.621827960720436,12.1714708487401,12.093060710052645,4.2426208788567585,15.833005749260431
484,Mixed Use Property,Fred Rogers Building,1020 John St.,98109,1986200380,7,lake union,47.62002,-122.33687,1.0,3.0,67380,0,67380,Non-Refrigerated Warehouse,29732.0,Office,17372.0,Other - Entertainment/Public Assembly,13639.0,,66.0,42.09999847,46.79999924,94.19999695,99.19999695,2755829.0,3066491.25,0.0,1566221.0,1189608.0,False,,Compliant,,74.1,1.1,69,0.0,0.4412585336895221,11.118103516960543,11.118103516960543,10.299979185845183,4.3054155323020415,14.829228862746604
487,Medical Office,UW Medicine Research Phase I,850 Republican St.,98109,1988201480,7,lake union,47.62405,-122.34036,1.0,4.0,102235,0,102235,Other,103135.0,,,,,,44.48936170212766,236.5,241.5,559.5,559.7000122,24395228.0,24903228.0,0.0,15355254.0,9039972.0,False,,Compliant,,587.16,5.74,60,0.0,1.0088032474201594,11.535029363877154,11.535029363877154,11.543794088632694,6.375297355089033,17.009898097365895
488,Mixed Use Property,UW Medicine Research Phase II,850 Republican Street,98109,1988201485,7,lake union,47.62405,-122.34036,1.0,5.0,436497,153684,282813,Other,175364.0,Parking,173235.0,Office,88901.0,,58.82608695652174,171.1999969,180.1999969,417.0,427.6000061,45252356.0,47629656.0,0.0,29992691.0,15259662.0,False,,Compliant,,1019.53,2.34,15,0.3520848940542547,0.6200705059526966,12.986536781385942,12.552541180830621,12.074619092700617,6.927097015770877,17.627765293053148
489,Small- and Mid-Sized Office,200 West Thomas,200 West Thomas St,98119,1989200615,7,magnolia / queen anne,47.62115,-122.3597,1.0,5.0,88062,20826,67236,Office,64752.0,Parking,21396.0,,,,80.0,52.70000076,55.0,165.6000061,172.6000061,3415561.25,3558562.5,0.0,3415561.0,0.0,False,,Compliant,,23.81,0.27,49,0.23649247121346323,0.9630555059789399,11.385796390839253,11.115964097353285,11.078319867115647,3.170105660498771,15.043852385945963
490,Small- and Mid-Sized Office,North Tower,100 West Harrison,98119,1989200720,7,magnolia / queen anne,47.62224,-122.3585,1.0,5.0,87178,20416,66762,Office,66648.0,Parking,15167.0,,,,69.0,54.5,57.59999847,171.1000061,180.8000031,3632613.75,3838006.75,0.0,3632614.0,0.0,False,,Compliant,,25.32,0.29,51,0.23418752437541582,0.9982924418082143,11.37570728448771,11.108889335385756,11.107180317654745,3.2315945972759756,15.105462988457965
